,username,country,country_code,year,country_year,index_measure,q1_macro_appointment_procedures_ind_measure,q1_micro_appointment_judges_ind_measure,q1_micro_appointment_court_presidents_ind_measure,q1_micro_appointment_veto_ind_measure,q1_macro_selection_criteria_ind_measure,q1_micro_selection_predetermined_law_ind_measure,q1_micro_selection_intl_standards_ind_measure,q1_micro_transparency_appeal_ind_measure,q1_macro_professional_rights_ind_measure,q1_micro_judge_tenure_ind_measure,q1_micro_judge_immunity_ind_measure,q1_micro_judge_salary_ind_measure,q1_macro_professional_obligations_ind_measure,q1_micro_disciplinary_proceedings_law_ind_measure,q1_micro_disciplinary_proceedings_actors_ind_measure,q1_micro_conflict_recusal_evaluation_ind_measure,q1_macro_judicial_administration_ind_measure,q1_micro_judicial_self_governance_bodies_ind_measure,q1_micro_judicial_self_governance_competences_ind_measure,q1_micro_courts_administration_ind_measure
345,GRC22eZE7b,Greece,GRC,2000,Greece_2000,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
346,GRC22eZE7b,Greece,GRC,2001,Greece_2001,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
347,GRC22eZE7b,Greece,GRC,2002,Greece_2002,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
348,GRC22eZE7b,Greece,GRC,2003,Greece_2003,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
349,GRC22eZE7b,Greece,GRC,2004,Greece_2004,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
350,GRC22eZE7b,Greece,GRC,2005,Greece_2005,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
351,GRC22eZE7b,Greece,GRC,2006,Greece_2006,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
352,GRC22eZE7b,Greece,GRC,2007,Greece_2007,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
353,GRC22eZE7b,Greece,GRC,2008,Greece_2008,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
354,GRC22eZE7b,Greece,GRC,2009,Greece_2009,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
355,GRC22eZE7b,Greece,GRC,2010,Greece_2010,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
356,GRC22eZE7b,Greece,GRC,2011,Greece_2011,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
357,GRC22eZE7b,Greece,GRC,2012,Greece_2012,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
358,GRC22eZE7b,Greece,GRC,2013,Greece_2013,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
359,GRC22eZE7b,Greece,GRC,2014,Greece_2014,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
360,GRC22eZE7b,Greece,GRC,2015,Greece_2015,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
361,GRC22eZE7b,Greece,GRC,2016,Greece_2016,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
362,GRC22eZE7b,Greece,GRC,2017,Greece_2017,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
363,GRC22eZE7b,Greece,GRC,2018,Greece_2018,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
364,GRC22eZE7b,Greece,GRC,2019,Greece_2019,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
365,GRC22eZE7b,Greece,GRC,2020,Greece_2020,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
366,GRC22eZE7b,Greece,GRC,2021,Greece_2021,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
367,GRC22eZE7b,Greece,GRC,2022,Greece_2022,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
368,HUN22jiTX3,Hungary,HUN,2000,Hungary_2000,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
369,HUN22jiTX3,Hungary,HUN,2001,Hungary_2001,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
370,HUN22jiTX3,Hungary,HUN,2002,Hungary_2002,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
371,HUN22jiTX3,Hungary,HUN,2003,Hungary_2003,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
372,HUN22jiTX3,Hungary,HUN,2004,Hungary_2004,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
373,HUN22jiTX3,Hungary,HUN,2005,Hungary_2005,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
374,HUN22jiTX3,Hungary,HUN,2006,Hungary_2006,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
375,HUN22jiTX3,Hungary,HUN,2007,Hungary_2007,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
376,HUN22jiTX3,Hungary,HUN,2008,Hungary_2008,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
377,HUN22jiTX3,Hungary,HUN,2009,Hungary_2009,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
378,HUN22jiTX3,Hungary,HUN,2010,Hungary_2010,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
379,HUN22jiTX3,Hungary,HUN,2011,Hungary_2011,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
380,HUN22jiTX3,Hungary,HUN,2012,Hungary_2012,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
381,HUN22jiTX3,Hungary,HUN,2013,Hungary_2013,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
382,HUN22jiTX3,Hungary,HUN,2014,Hungary_2014,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
383,HUN22jiTX3,Hungary,HUN,2015,Hungary_2015,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
384,HUN22jiTX3,Hungary,HUN,2016,Hungary_2016,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
385,HUN22jiTX3,Hungary,HUN,2017,Hungary_2017,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
386,HUN22jiTX3,Hungary,HUN,2018,Hungary_2018,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
387,HUN22jiTX3,Hungary,HUN,2019,Hungary_2019,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
388,HUN22jiTX3,Hungary,HUN,2020,Hungary_2020,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
389,HUN22jiTX3,Hungary,HUN,2021,Hungary_2021,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
390,HUN22jiTX3,Hungary,HUN,2022,Hungary_2022,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
391,ISL22RlYg5,Iceland,ISL,2000,Iceland_2000,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
392,ISL22RlYg5,Iceland,ISL,2001,Iceland_2001,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
393,ISL22RlYg5,Iceland,ISL,2002,Iceland_2002,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
394,ISL22RlYg5,Iceland,ISL,2003,Iceland_2003,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
395,ISL22RlYg5,Iceland,ISL,2004,Iceland_2004,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
396,ISL22RlYg5,Iceland,ISL,2005,Iceland_2005,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
397,ISL22RlYg5,Iceland,ISL,2006,Iceland_2006,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
398,ISL22RlYg5,Iceland,ISL,2007,Iceland_2007,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
399,ISL22RlYg5,Iceland,ISL,2008,Iceland_2008,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
400,ISL22RlYg5,Iceland,ISL,2009,Iceland_2009,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
401,ISL22RlYg5,Iceland,ISL,2010,Iceland_2010,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
402,ISL22RlYg5,Iceland,ISL,2011,Iceland_2011,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
403,ISL22RlYg5,Iceland,ISL,2012,Iceland_2012,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
404,ISL22RlYg5,Iceland,ISL,2013,Iceland_2013,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
405,ISL22RlYg5,Iceland,ISL,2014,Iceland_2014,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
406,ISL22RlYg5,Iceland,ISL,2015,Iceland_2015,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
407,ISL22RlYg5,Iceland,ISL,2016,Iceland_2016,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
408,ISL22RlYg5,Iceland,ISL,2017,Iceland_2017,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
409,ISL22RlYg5,Iceland,ISL,2018,Iceland_2018,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
410,ISL22RlYg5,Iceland,ISL,2019,Iceland_2019,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
411,ISL22RlYg5,Iceland,ISL,2020,Iceland_2020,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
412,ISL22RlYg5,Iceland,ISL,2021,Iceland_2021,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
413,ISL22RlYg5,Iceland,ISL,2022,Iceland_2022,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
414,IRL22ihx3E,Ireland,IRL,2000,Ireland_2000,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
415,IRL22ihx3E,Ireland,IRL,2001,Ireland_2001,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
416,IRL22ihx3E,Ireland,IRL,2002,Ireland_2002,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
417,IRL22ihx3E,Ireland,IRL,2003,Ireland_2003,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
418,IRL22ihx3E,Ireland,IRL,2004,Ireland_2004,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
419,IRL22ihx3E,Ireland,IRL,2005,Ireland_2005,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
420,IRL22ihx3E,Ireland,IRL,2006,Ireland_2006,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
421,IRL22ihx3E,Ireland,IRL,2007,Ireland_2007,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
422,IRL22ihx3E,Ireland,IRL,2008,Ireland_2008,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
423,IRL22ihx3E,Ireland,IRL,2009,Ireland_2009,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
424,IRL22ihx3E,Ireland,IRL,2010,Ireland_2010,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
425,IRL22ihx3E,Ireland,IRL,2011,Ireland_2011,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
426,IRL22ihx3E,Ireland,IRL,2012,Ireland_2012,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
427,IRL22ihx3E,Ireland,IRL,2013,Ireland_2013,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
428,IRL22ihx3E,Ireland,IRL,2014,Ireland_2014,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
429,IRL22ihx3E,Ireland,IRL,2015,Ireland_2015,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
430,IRL22ihx3E,Ireland,IRL,2016,Ireland_2016,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
431,IRL22ihx3E,Ireland,IRL,2017,Ireland_2017,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
432,IRL22ihx3E,Ireland,IRL,2018,Ireland_2018,0.4,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.33,,,0.33
433,IRL22ihx3E,Ireland,IRL,2019,Ireland_2019,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33
434,IRL22ihx3E,Ireland,IRL,2020,Ireland_2020,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33
435,IRL22ihx3E,Ireland,IRL,2021,Ireland_2021,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33
436,IRL22ihx3E,Ireland,IRL,2022,Ireland_2022,0.54,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.7,1.0,0.42,0.67,0.63,0.67,0.89,0.33
437,ITA22JiW0n,Italy,ITA,2000,Italy_2000,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
438,ITA22JiW0n,Italy,ITA,2001,Italy_2001,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
439,ITA22JiW0n,Italy,ITA,2002,Italy_2002,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
440,ITA22JiW0n,Italy,ITA,2003,Italy_2003,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
441,ITA22JiW0n,Italy,ITA,2004,Italy_2004,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
442,ITA22JiW0n,Italy,ITA,2005,Italy_2005,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
443,ITA22JiW0n,Italy,ITA,2006,Italy_2006,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
444,ITA22JiW0n,Italy,ITA,2007,Italy_2007,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
445,ITA22JiW0n,Italy,ITA,2008,Italy_2008,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
446,ITA22JiW0n,Italy,ITA,2009,Italy_2009,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
447,ITA22JiW0n,Italy,ITA,2010,Italy_2010,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
448,ITA22JiW0n,Italy,ITA,2011,Italy_2011,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
449,ITA22JiW0n,Italy,ITA,2012,Italy_2012,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
450,ITA22JiW0n,Italy,ITA,2013,Italy_2013,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
451,ITA22JiW0n,Italy,ITA,2014,Italy_2014,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
452,ITA22JiW0n,Italy,ITA,2015,Italy_2015,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
453,ITA22JiW0n,Italy,ITA,2016,Italy_2016,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
454,ITA22JiW0n,Italy,ITA,2017,Italy_2017,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
455,ITA22JiW0n,Italy,ITA,2018,Italy_2018,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
456,ITA22JiW0n,Italy,ITA,2019,Italy_2019,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
457,ITA22JiW0n,Italy,ITA,2020,Italy_2020,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
458,ITA22JiW0n,Italy,ITA,2021,Italy_2021,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
459,ITA22JiW0n,Italy,ITA,2022,Italy_2022,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
460,LVA22B3hbc,Latvia,LVA,2000,Latvia_2000,0.76,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.5,,,0.5
461,LVA22B3hbc,Latvia,LVA,2001,Latvia_2001,0.76,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.5,,,0.5
462,LVA22B3hbc,Latvia,LVA,2002,Latvia_2002,0.76,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.5,,,0.5
