,username,country,country_code,year,q2c1_apdeadlock,q2c1_apjuac,q2c1_appresid,q2c1_apsametime,q2c1_critacints,q2c1_critaclaw,q2c1_oath,q2c1_transplaw,q2c2_juabsimmun,q2c2_jubonus,q2c2_jufuncimmun,q2c2_jupension,q2c2_juremove,q2c2_jusalary,q2c2_retireage,q2c2_termacju,q2c2_termreelect,q2c3_decidediscip,q2c3_discipints,q2c3_disciplaw,q2c3_fairtrial,q2c3_immunlift,q2c3_initdiscip,q2c3_judisclos,q2c3_jurecuse,q2c3_jurestrict,q2c3_sanctscale,q2c4_acstruct,q2c4_adhoc,q2c4_apsecgen,q2c4_budget,q2c4_budgetparl,q2c4_caseassign,q2c4_caseexam,q2c4_exsecgen,q2c4_manbudget,q2c4_votmajority
343,ESP22iu8Z4,Spain,ESP,2021,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
344,ESP22iu8Z4,Spain,ESP,2022,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
345,EST22a6ANn,Estonia,EST,2000,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
346,EST22a6ANn,Estonia,EST,2001,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
347,EST22a6ANn,Estonia,EST,2002,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
348,EST22a6ANn,Estonia,EST,2003,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
349,EST22a6ANn,Estonia,EST,2004,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
350,EST22a6ANn,Estonia,EST,2005,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
351,EST22a6ANn,Estonia,EST,2006,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
352,EST22a6ANn,Estonia,EST,2007,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
353,EST22a6ANn,Estonia,EST,2008,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
354,EST22a6ANn,Estonia,EST,2009,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
355,EST22a6ANn,Estonia,EST,2010,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
356,EST22a6ANn,Estonia,EST,2011,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
357,EST22a6ANn,Estonia,EST,2012,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
358,EST22a6ANn,Estonia,EST,2013,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
359,EST22a6ANn,Estonia,EST,2014,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
360,EST22a6ANn,Estonia,EST,2015,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
361,EST22a6ANn,Estonia,EST,2016,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
362,EST22a6ANn,Estonia,EST,2017,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
363,EST22a6ANn,Estonia,EST,2018,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
364,EST22a6ANn,Estonia,EST,2019,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
365,EST22a6ANn,Estonia,EST,2020,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
366,EST22a6ANn,Estonia,EST,2021,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
367,EST22a6ANn,Estonia,EST,2022,,0.67,0.0,1.0,1.0,1.0,1.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
368,FRA22UK73k,France,FRA,2000,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
369,FRA22UK73k,France,FRA,2001,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
370,FRA22UK73k,France,FRA,2002,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
371,FRA22UK73k,France,FRA,2003,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
372,FRA22UK73k,France,FRA,2004,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
373,FRA22UK73k,France,FRA,2005,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
374,FRA22UK73k,France,FRA,2006,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
375,FRA22UK73k,France,FRA,2007,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
376,FRA22UK73k,France,FRA,2008,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
377,FRA22UK73k,France,FRA,2009,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
378,FRA22UK73k,France,FRA,2010,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
379,FRA22UK73k,France,FRA,2011,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
380,FRA22UK73k,France,FRA,2012,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
381,FRA22UK73k,France,FRA,2013,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
382,FRA22UK73k,France,FRA,2014,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
383,FRA22UK73k,France,FRA,2015,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
384,FRA22UK73k,France,FRA,2016,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
385,FRA22UK73k,France,FRA,2017,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
386,FRA22UK73k,France,FRA,2018,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
387,FRA22UK73k,France,FRA,2019,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
388,FRA22UK73k,France,FRA,2020,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
389,FRA22UK73k,France,FRA,2021,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
390,FRA22UK73k,France,FRA,2022,,0.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
391,GBR22D19ku,United Kingdom,GBR,2000,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
392,GBR22D19ku,United Kingdom,GBR,2001,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
393,GBR22D19ku,United Kingdom,GBR,2002,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
394,GBR22D19ku,United Kingdom,GBR,2003,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
395,GBR22D19ku,United Kingdom,GBR,2004,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
396,GBR22D19ku,United Kingdom,GBR,2005,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
397,GBR22D19ku,United Kingdom,GBR,2006,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
398,GBR22D19ku,United Kingdom,GBR,2007,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
399,GBR22D19ku,United Kingdom,GBR,2008,,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0,,1.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0
400,GBR22D19ku,United Kingdom,GBR,2009,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
401,GBR22D19ku,United Kingdom,GBR,2010,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
402,GBR22D19ku,United Kingdom,GBR,2011,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
403,GBR22D19ku,United Kingdom,GBR,2012,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
404,GBR22D19ku,United Kingdom,GBR,2013,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
405,GBR22D19ku,United Kingdom,GBR,2014,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
406,GBR22D19ku,United Kingdom,GBR,2015,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
407,GBR22D19ku,United Kingdom,GBR,2016,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
408,GBR22D19ku,United Kingdom,GBR,2017,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
409,GBR22D19ku,United Kingdom,GBR,2018,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
410,GBR22D19ku,United Kingdom,GBR,2019,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
411,GBR22D19ku,United Kingdom,GBR,2020,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
412,GBR22D19ku,United Kingdom,GBR,2021,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
413,GBR22D19ku,United Kingdom,GBR,2022,,0.33,0.0,1.0,1.0,1.0,0.0,0.67,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
414,GEO22ed9CX,Georgia,GEO,2000,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
415,GEO22ed9CX,Georgia,GEO,2001,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
416,GEO22ed9CX,Georgia,GEO,2002,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
417,GEO22ed9CX,Georgia,GEO,2003,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
418,GEO22ed9CX,Georgia,GEO,2004,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
419,GEO22ed9CX,Georgia,GEO,2005,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
420,GEO22ed9CX,Georgia,GEO,2006,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
421,GEO22ed9CX,Georgia,GEO,2007,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
422,GEO22ed9CX,Georgia,GEO,2008,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
423,GEO22ed9CX,Georgia,GEO,2009,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
424,GEO22ed9CX,Georgia,GEO,2010,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
425,GEO22ed9CX,Georgia,GEO,2011,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
426,GEO22ed9CX,Georgia,GEO,2012,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
427,GEO22ed9CX,Georgia,GEO,2013,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
